DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization 
10.1002-14651858.CD007080.pub2,16,6,16,9,58,10
10.1002-14651858.CD010449.pub2,18,3,20,12,53,16
10.1002-14651858.CD008117.pub2,9,0,5,4,32,9
10.1002-14651858.CD006900.pub3,30,9,9,20,62,31
10.1002-14651858.CD008265.pub2,10,2,13,14,45,14
10.1002-14651858.CD006546.pub3,18,6,13,22,45,8
10.1002-14651858.CD006770.pub3,9,2,10,6,34,7
10.1002-14651858.CD010151.pub2,18,5,17,23,51,6
10.1002-14651858.CD006832.pub3,22,9,30,23,94,34
10.1002-14651858.CD000384.pub3,22,2,24,14,58,12
10.1002-14651858.CD002073.pub3,13,1,13,4,37,15
10.1002-14651858.CD008812.pub2,15,5,12,19,39,9
10.1002-14651858.CD003987.pub5,5,4,15,18,32,3
10.1002-14651858.CD007953.pub2,16,3,19,7,36,13
10.1002-14651858.CD009633.pub2,16,1,6,9,42,17
10.1002-14651858.CD009685.pub2,29,6,12,16,71,16
10.1002-14651858.CD005019.pub4,4,3,5,4,19,10
10.1002-14651858.CD009826.pub2,3,0,7,6,18,5
10.1002-14651858.CD010108.pub2,18,1,16,7,65,13
10.1002-14651858.CD003137.pub5,16,1,13,9,77,22
10.1002-14651858.CD009784.pub2,16,0,7,13,64,8
10.1002-14651858.CD010929.pub2,14,2,6,16,38,6
10.1002-14651858.CD000014.pub4,5,2,2,1,23,3
10.1002-14651858.CD004178.pub2,24,4,9,13,67,14
10.1002-14651858.CD000009.pub4,25,8,28,21,76,34
10.1002-14651858.CD005346.pub4,3,4,4,8,25,2
10.1002-14651858.CD006131.pub3,5,4,9,12,30,10
10.1002-14651858.CD010425.pub2,14,5,14,19,54,12
10.1002-14651858.CD010927,6,3,14,5,35,12
10.1002-14651858.CD009400.pub2,20,2,18,14,72,20
10.1002-14651858.CD009609.pub2,16,7,9,14,56,18
10.1002-14651858.CD009798.pub2,13,6,15,16,42,20
10.1002-14651858.CD010320.pub2,8,5,11,16,32,15
10.1002-14651858.CD010479.pub2,17,2,15,9,59,14
10.1002-14651858.CD008298.pub3,7,2,16,15,46,11
10.1002-14651858.CD004396.pub3,12,6,18,14,35,7
10.1002-14651858.CD002832.pub3,15,1,20,6,32,11
10.1002-14651858.CD009300.pub2,12,3,8,11,37,18
10.1002-14651858.CD008963.pub2,11,5,15,25,103,55
10.1002-14651858.CD003559.pub4,29,4,18,25,82,18
10.1002-14651858.CD002115.pub5,28,9,26,23,74,22
10.1002-14651858.CD010226.pub2,14,4,12,12,35,9
10.1002-14651858.CD003557.pub5,8,5,14,6,25,6
10.1002-14651858.CD007470.pub3,14,3,15,15,63,14
10.1002-14651858.CD003504.pub2,5,3,16,4,30,10
10.1002-14651858.CD003344.pub3,9,2,9,10,41,17
10.1002-14651858.CD004054.pub3,16,2,22,14,53,12
10.1002-14651858.CD000284.pub3,13,2,23,10,33,13
10.1002-14651858.CD007115.pub3,31,3,27,22,78,10
10.1002-14651858.CD006569.pub5,14,3,20,11,38,7
10.1002-14651858.CD009722.pub2,10,3,10,19,33,8
10.1002-14651858.CD010044.pub2,13,3,12,20,79,20
10.1002-14651858.CD001797.pub3,19,2,13,21,50,14
10.1002-14651858.CD010654.pub2,10,4,7,12,27,5
10.1002-14651858.CD009331.pub2,8,0,8,8,14,6
10.1002-14651858.CD006577.pub3,14,4,15,17,65,9
10.1002-14651858.CD008623.pub2,14,1,20,8,59,16
10.1002-14651858.CD009119.pub2,18,4,12,13,70,8
10.1002-14651858.CD008529.pub3,16,7,14,24,56,10
10.1002-14651858.CD008127.pub4,13,2,10,9,40,9
10.1002-14651858.CD009743.pub2,15,6,21,14,44,6
10.1002-14651858.CD010884,12,4,10,21,74,47
10.1002-14651858.CD003046.pub3,24,2,25,19,81,36
10.1002-14651858.CD009546.pub2,14,7,21,14,40,23
10.1002-14651858.CD001099.pub3,7,3,5,6,23,4
10.1002-14651858.CD010376.pub2,12,1,9,11,33,9
10.1002-14651858.CD008792.pub2,18,4,14,15,51,13
10.1002-14651858.CD008290.pub2,11,3,14,13,57,8
10.1002-14651858.CD005000.pub2,21,0,23,17,54,20
10.1002-14651858.CD005570.pub4,6,2,5,9,30,4
10.1002-14651858.CD009587.pub2,14,4,12,12,44,10
10.1002-14651858.CD007819.pub3,9,5,7,11,34,9
10.1002-14651858.CD008876.pub3,14,1,13,15,41,9
10.1002-14651858.CD008851.pub2,20,8,17,23,71,8
10.1002-14651858.CD009019.pub2,21,3,23,20,51,12
10.1002-14651858.CD008059.pub3,4,0,9,3,23,4
10.1002-14651858.CD010193.pub2,9,0,7,9,22,9
10.1002-14651858.CD003523.pub2,16,12,21,17,59,22
10.1002-14651858.CD009448.pub2,15,2,13,9,50,10
10.1002-14651858.CD003388.pub4,19,2,18,13,58,15
10.1002-14651858.CD004975.pub3,8,2,13,3,31,15
10.1002-14651858.CD004549.pub3,1,0,2,1,11,4
10.1002-14651858.CD008742.pub2,8,2,17,21,25,2
10.1002-14651858.CD003327.pub4,16,7,26,11,76,12
10.1002-14651858.CD004624.pub2,31,3,17,25,104,19
10.1002-14651858.CD008337.pub2,3,0,4,1,14,10
10.1002-14651858.CD001395.pub4,12,1,15,12,38,13
10.1002-14651858.CD004224.pub3,3,0,4,5,6,1
10.1002-14651858.CD005425.pub2,6,1,5,3,21,2
10.1002-14651858.CD009644.pub2,9,6,9,16,28,2
10.1002-14651858.CD009688.pub2,5,2,3,5,23,7
10.1002-14651858.CD004127.pub3,4,1,8,6,29,16
10.1002-14651858.CD002866.pub3,9,3,12,8,36,4
10.1002-14651858.CD008569.pub2,7,5,8,9,19,2
10.1002-14651858.CD003396.pub2,4,3,1,6,12,7
10.1002-14651858.CD002963.pub2,6,4,8,9,29,10
10.1002-14651858.CD002128.pub5,10,2,11,9,51,10
10.1002-14651858.CD009130.pub3,9,2,6,5,41,5
10.1002-14651858.CD007458.pub3,4,1,6,8,30,9
10.1002-14651858.CD005218.pub4,3,3,6,10,28,0
10.1002-14651858.CD000246.pub2,3,3,7,6,37,8
10.1002-14651858.CD010514.pub2,20,7,14,16,71,15
10.1002-14651858.CD003075.pub3,17,5,37,12,101,31
10.1002-14651858.CD001318.pub3,8,3,4,3,8,3
10.1002-14651858.CD006803.pub4,20,3,16,14,71,38
10.1002-14651858.CD001421.pub3,1,3,4,2,12,2
10.1002-14651858.CD004551.pub3,8,5,8,7,12,6
10.1002-14651858.CD006044.pub4,13,3,13,6,34,1
10.1002-14651858.CD004029.pub4,17,2,7,16,40,13
10.1002-14651858.CD006573.pub3,19,4,18,10,73,37
10.1002-14651858.CD005149.pub4,8,3,9,8,20,6
10.1002-14651858.CD001058.pub3,4,3,4,6,22,4
10.1002-14651858.CD008842.pub2,16,3,17,14,47,40
10.1002-14651858.CD004981.pub4,11,2,11,9,50,11
10.1002-14651858.CD010063.pub2,16,4,20,13,59,20
10.1002-14651858.CD004068.pub4,4,1,12,6,36,5
10.1002-14651858.CD010013.pub2,8,2,13,19,55,20
10.1002-14651858.CD001990.pub3,6,2,6,7,22,2
10.1002-14651858.CD008927.pub2,11,2,11,20,45,14
10.1002-14651858.CD009328.pub2,12,1,14,7,55,9
10.1002-14651858.CD009896.pub2,13,5,12,26,56,10
10.1002-14651858.CD005516.pub2,21,3,21,14,67,14
10.1002-14651858.CD008767.pub2,16,8,16,31,73,18
10.1002-14651858.CD000019.pub3,7,2,4,6,34,2
10.1002-14651858.CD000563.pub7,16,6,19,11,66,15
10.1002-14651858.CD004150.pub4,35,7,26,16,83,25
10.1002-14651858.CD008633.pub3,12,4,6,6,30,8
10.1002-14651858.CD006354.pub4,10,5,6,12,26,6
10.1002-14651858.CD004375.pub4,4,2,4,3,15,3
10.1002-14651858.CD010427.pub2,18,3,13,17,54,15
10.1002-14651858.CD010299.pub2,14,3,9,9,46,7
10.1002-14651858.CD006625.pub3,19,6,19,11,35,13
10.1002-14651858.CD003082.pub3,19,2,22,13,50,18
10.1002-14651858.CD010241.pub2,13,1,19,12,54,21
10.1002-14651858.CD005571.pub3,7,1,1,8,17,6
10.1002-14651858.CD007541.pub3,6,2,5,10,19,1
10.1002-14651858.CD006665.pub3,8,3,4,5,26,7
10.1002-14651858.CD010160.pub2,10,2,11,11,32,7
10.1002-14651858.CD002894.pub3,15,10,17,19,42,15
10.1002-14651858.CD010087.pub2,10,0,3,12,35,9
10.1002-14651858.CD010567.pub2,18,6,20,18,52,10
10.1002-14651858.CD003794.pub4,30,10,18,32,86,20
10.1002-14651858.CD002130.pub4,7,1,16,5,44,16
10.1002-14651858.CD010240.pub2,5,4,7,3,15,10
10.1002-14651858.CD009853.pub2,7,5,11,9,55,26
10.1002-14651858.CD001949.pub3,24,6,30,15,40,13
10.1002-14651858.CD010519.pub2,18,3,25,10,70,25
10.1002-14651858.CD003096.pub2,8,3,1,6,15,7
10.1002-14651858.CD003699.pub4,10,2,12,9,36,4
10.1002-14651858.CD009531.pub2,16,2,18,14,45,5
10.1002-14651858.CD004071.pub3,9,3,10,12,37,14
10.1002-14651858.CD005433.pub2,7,6,18,14,39,12
10.1002-14651858.CD001502.pub4,5,0,5,9,25,13
10.1002-14651858.CD009572.pub2,6,2,18,7,23,9
10.1002-14651858.CD008277.pub2,14,2,13,10,57,11
10.1002-14651858.CD003195.pub3,12,4,12,11,32,16
10.1002-14651858.CD004372.pub2,3,2,12,3,24,3
10.1002-14651858.CD010662.pub2,8,5,15,10,33,7
10.1002-14651858.CD004389.pub3,12,2,10,9,57,18
10.1002-14651858.CD008492.pub3,20,4,7,10,44,6
10.1002-14651858.CD004785.pub5,10,2,5,3,31,9
10.1002-14651858.CD009104.pub2,9,7,9,18,38,8
10.1002-14651858.CD009481.pub2,19,4,17,5,54,13
10.1002-14651858.CD010391.pub2,24,3,14,24,63,15
10.1002-14651858.CD007550.pub3,8,1,4,7,21,0
10.1002-14651858.CD009505.pub2,9,1,10,5,28,6
10.1002-14651858.CD008375.pub2,29,4,12,14,57,18
10.1002-14651858.CD006323.pub3,18,1,14,6,35,9
10.1002-14651858.CD008574.pub3,11,3,10,6,27,4
10.1002-14651858.CD004233.pub4,11,1,6,5,34,2
10.1002-14651858.CD010482.pub2,10,3,22,20,46,23
10.1002-14651858.CD003449.pub5,3,2,1,2,18,5
10.1002-14651858.CD006823.pub2,15,8,11,16,45,16
10.1002-14651858.CD009455.pub2,12,1,9,4,32,3
10.1002-14651858.CD004471.pub3,8,5,6,2,24,10
10.1002-14651858.CD008704.pub2,11,2,12,11,43,8
10.1002-14651858.CD008705.pub2,10,1,11,10,53,13
10.1002-14651858.CD008142.pub2,12,11,15,24,46,4
10.1002-14651858.CD003196.pub2,14,7,21,22,62,19
10.1002-14651858.CD008696.pub2,14,0,15,20,45,8
10.1002-14651858.CD006345.pub3,10,3,10,9,46,11
10.1002-14651858.CD009582.pub2,16,3,16,9,49,17
10.1002-14651858.CD010177.pub2,21,3,16,18,53,15
10.1002-14651858.CD008111.pub2,17,4,2,14,31,1
10.1002-14651858.CD005938.pub3,11,4,12,5,48,20
10.1002-14651858.CD010163.pub2,8,2,9,0,35,18
10.1002-14651858.CD010666,6,0,11,3,20,6
10.1002-14651858.CD004803.pub3,24,15,27,47,88,45
10.1002-14651858.CD010309.pub2,11,2,9,7,48,12
10.1002-14651858.CD008813.pub2,13,1,9,16,45,8
10.1002-14651858.CD006619.pub3,11,1,10,8,44,15
10.1002-14651858.CD003934.pub4,14,6,13,21,32,6
10.1002-14651858.CD009769.pub2,31,5,17,50,69,8
10.1002-14651858.CD003992.pub3,3,1,8,3,12,3
10.1002-14651858.CD010414.pub2,27,6,41,38,80,15
10.1002-14651858.CD007796.pub3,12,2,12,11,47,11
10.1002-14651858.CD001711.pub2,22,1,16,17,54,24
10.1002-14651858.CD010270.pub2,12,11,8,12,47,0
10.1002-14651858.CD006868.pub3,13,3,14,10,44,13
10.1002-14651858.CD009494.pub2,19,9,18,17,51,10
10.1002-14651858.CD002843.pub2,14,7,19,14,48,17
10.1002-14651858.CD009585.pub2,21,3,22,11,97,21
10.1002-14651858.CD003564.pub3,23,5,18,34,61,25
10.1002-14651858.CD009259.pub2,19,9,18,11,55,7
10.1002-14651858.CD010393.pub2,6,2,7,10,21,4
10.1002-14651858.CD003603.pub3,17,3,15,12,61,18
10.1002-14651858.CD006651.pub3,11,0,15,9,50,12
10.1002-14651858.CD005056.pub3,7,3,15,10,21,11
10.1002-14651858.CD001116.pub4,4,3,5,9,18,4
10.1002-14651858.CD003451.pub2,37,11,24,19,112,31
10.1002-14651858.CD010395.pub2,7,4,10,5,23,2
10.1002-14651858.CD010392.pub2,7,4,12,3,27,3
10.1002-14651858.CD008878.pub2,22,6,17,13,45,4
10.1002-14651858.CD009278.pub2,6,2,13,10,39,7
10.1002-14651858.CD008977.pub2,11,4,10,11,37,8
10.1002-14651858.CD009020.pub2,15,12,22,26,67,12
10.1002-14651858.CD010648.pub2,16,5,16,7,56,11
10.1002-14651858.CD009322.pub2,7,3,4,11,28,6
10.1002-14651858.CD002751.pub3,4,0,4,3,11,4
10.1002-14651858.CD004907.pub3,7,2,8,7,25,11
10.1002-14651858.CD001090.pub2,13,1,13,9,48,5
10.1002-14651858.CD003588.pub3,7,2,6,6,17,17
10.1002-14651858.CD000052.pub3,28,5,24,17,75,18
10.1002-14651858.CD008297.pub2,12,1,23,9,47,30
10.1002-14651858.CD000078.pub3,16,5,13,7,40,11
10.1002-14651858.CD003826.pub3,14,4,16,7,27,5
10.1002-14651858.CD004366.pub6,30,8,11,27,69,12
10.1002-14651858.CD005508.pub3,12,2,21,3,44,12
10.1002-14651858.CD009160.pub2,5,3,10,7,26,12
10.1002-14651858.CD003590.pub4,9,1,14,13,43,10
10.1002-14651858.MR000022.pub3,7,3,8,6,35,4
10.1002-14651858.CD009884.pub2,24,10,15,13,61,6
10.1002-14651858.CD004289.pub5,8,1,10,8,21,6
10.1002-14651858.CD002817.pub4,22,4,17,21,64,30
10.1002-14651858.CD008642.pub2,16,3,14,15,60,7
10.1002-14651858.CD007806.pub4,8,4,10,8,25,4
10.1002-14651858.CD009796.pub2,22,4,19,20,106,26
10.1002-14651858.CD007510.pub3,9,5,8,8,28,9
10.1002-14651858.CD010105.pub2,12,5,21,22,67,12
10.1002-14651858.CD005330.pub4,13,5,8,9,35,8
10.1002-14651858.CD003792.pub2,21,3,21,22,79,22
10.1002-14651858.CD004439.pub3,15,2,13,12,42,18
10.1002-14651858.CD008734.pub2,17,0,17,9,52,19
10.1002-14651858.CD004151.pub3,12,5,11,5,45,5
10.1002-14651858.CD009603.pub3,18,4,29,9,79,28
10.1002-14651858.CD006214.pub4,5,3,2,4,11,5
10.1002-14651858.CD006004.pub4,16,3,16,14,98,24
10.1002-14651858.CD009128.pub3,12,0,8,4,35,5
10.1002-14651858.CD001073.pub2,5,1,3,7,16,3
10.1002-14651858.CD010326.pub2,21,6,15,18,84,15
10.1002-14651858.CD009695.pub2,11,3,19,4,32,15
10.1002-14651858.CD008415.pub2,5,0,3,3,14,3
10.1002-14651858.CD002918.pub3,8,3,11,4,20,9
10.1002-14651858.CD006574.pub4,21,6,15,12,95,18
10.1002-14651858.CD006826.pub2,8,4,11,8,36,14
10.1002-14651858.CD010712,15,3,24,17,61,13
10.1002-14651858.CD010550.pub2,13,1,7,3,47,20
10.1002-14651858.CD001822.pub3,8,2,25,11,58,21
10.1002-14651858.CD001245.pub2,14,4,7,15,40,6
10.1002-14651858.CD010183.pub2,15,4,20,12,58,13
10.1002-14651858.CD008314.pub3,11,4,9,7,41,0
10.1002-14651858.CD006146.pub2,13,2,6,8,21,2
10.1002-14651858.CD004844.pub3,7,2,6,9,20,3
10.1002-14651858.CD006222.pub4,5,0,8,9,25,13
10.1002-14651858.CD008908.pub3,19,6,12,18,56,10
10.1002-14651858.CD008864.pub2,5,3,10,12,35,5
10.1002-14651858.CD008923.pub2,9,3,16,8,35,10
10.1002-14651858.CD006151.pub3,4,3,4,7,17,5
10.1002-14651858.CD001951.pub2,17,7,15,13,50,5
10.1002-14651858.CD005487.pub3,9,1,12,8,45,8
10.1002-14651858.CD006575.pub3,15,3,21,11,71,18
10.1002-14651858.CD004959.pub4,12,4,20,17,58,14
10.1002-14651858.CD006861.pub3,12,4,9,14,35,8
10.1002-14651858.CD004251.pub5,16,4,27,9,38,21
10.1002-14651858.CD009059.pub2,8,3,10,8,40,4
10.1002-14651858.CD008588.pub2,8,1,3,7,21,8
10.1002-14651858.CD005071.pub4,7,0,4,6,26,9
10.1002-14651858.CD008322.pub2,14,6,14,28,66,14
10.1002-14651858.CD003930.pub3,8,3,19,9,44,5
10.1002-14651858.CD004450.pub3,18,8,19,10,39,12
10.1002-14651858.CD000060.pub2,11,1,18,14,52,14
10.1002-14651858.CD006102.pub2,13,1,5,13,49,12
10.1002-14651858.CD004839.pub3,17,7,22,12,51,12
10.1002-14651858.CD007401.pub3,9,1,8,10,27,3
10.1002-14651858.CD009726.pub2,16,6,10,24,43,13
10.1002-14651858.CD004677.pub3,8,3,12,5,22,5
10.1002-14651858.CD003010.pub5,15,0,21,12,70,36
10.1002-14651858.CD010268.pub2,13,4,23,8,72,23
10.1002-14651858.CD006810.pub3,4,4,5,4,25,8
10.1002-14651858.CD009452.pub2,16,4,8,8,56,28
10.1002-14651858.CD010073.pub2,9,4,13,9,42,6
10.1002-14651858.CD001477.pub4,12,2,6,4,29,4
10.1002-14651858.CD001691.pub3,5,1,3,2,13,3
10.1002-14651858.CD007088.pub2,20,5,14,19,76,16
10.1002-14651858.CD009071.pub2,11,6,10,7,24,3
10.1002-14651858.CD008568.pub2,18,4,18,7,46,9
10.1002-14651858.CD005507.pub3,9,2,8,2,29,2
10.1002-14651858.CD005532.pub3,16,4,10,11,49,3
10.1002-14651858.CD006794.pub4,9,2,11,7,39,19
10.1002-14651858.CD009963.pub2,4,1,8,13,29,5
10.1002-14651858.CD010475.pub2,6,0,10,2,24,6
10.1002-14651858.CD009099.pub3,5,1,0,3,19,4
10.1002-14651858.CD000122.pub2,7,1,5,7,45,11
10.1002-14651858.CD005151.pub2,15,1,17,5,55,12
10.1002-14651858.CD001049.pub5,5,2,2,6,44,26
10.1002-14651858.CD006947.pub3,17,3,17,12,70,20
10.1002-14651858.CD009952.pub2,10,5,7,10,36,8
10.1002-14651858.CD006484.pub3,8,4,3,13,28,7
10.1002-14651858.CD009382.pub2,8,3,19,11,48,16
10.1002-14651858.CD006804.pub3,28,2,13,13,83,16
10.1002-14651858.CD003989.pub5,4,4,5,9,36,0
10.1002-14651858.CD008162.pub2,10,4,12,17,33,3
10.1002-14651858.CD004152.pub4,44,7,20,19,110,26
10.1002-14651858.CD001449.pub3,12,4,11,10,42,3
10.1002-14651858.CD004947.pub3,15,0,15,8,52,13
10.1002-14651858.CD003943.pub3,6,4,13,6,29,2
10.1002-14651858.CD009082.pub2,12,2,19,17,63,16
10.1002-14651858.CD006798.pub4,17,3,21,18,62,9
10.1002-14651858.CD006795.pub3,10,4,12,8,28,9
10.1002-14651858.CD009507.pub2,11,2,8,14,49,6
10.1002-14651858.CD007410.pub2,18,2,11,5,25,11
10.1002-14651858.CD010041.pub2,14,6,12,24,48,10
10.1002-14651858.CD007083.pub3,16,6,17,10,62,23
10.1002-14651858.CD004917.pub3,3,1,7,8,28,9
10.1002-14651858.CD010109.pub2,9,2,4,4,20,6
10.1002-14651858.CD006920.pub3,11,3,10,9,38,22
10.1002-14651858.CD009179.pub2,18,5,23,18,56,11
10.1002-14651858.CD003884.pub4,11,3,9,19,61,11
10.1002-14651858.CD003099.pub2,5,1,6,4,16,2
10.1002-14651858.CD006780.pub3,7,0,8,3,24,13
10.1002-14651858.CD008307.pub2,3,1,3,4,21,4
10.1002-14651858.CD003285.pub2,11,4,13,10,43,4
10.1002-14651858.CD006407.pub2,31,10,35,25,48,24
10.1002-14651858.CD009453.pub2,9,9,14,23,43,11
10.1002-14651858.CD008771.pub2,4,0,2,2,11,7
10.1002-14651858.CD005627.pub3,11,3,13,16,41,6
10.1002-14651858.CD010562.pub2,16,4,8,30,31,3
10.1002-14651858.CD007594.pub3,6,1,2,4,18,5
10.1002-14651858.CD003707.pub3,8,5,10,17,50,20
10.1002-14651858.CD008507.pub2,8,2,10,11,38,1
10.1002-14651858.CD000330.pub4,8,7,9,11,23,4
10.1002-14651858.CD006196.pub2,13,3,18,13,44,29
10.1002-14651858.CD003637.pub3,10,3,12,6,26,6
10.1002-14651858.CD009338.pub2,24,5,14,10,59,11
10.1002-14651858.CD003591.pub3,20,3,6,18,45,6
10.1002-14651858.CD004185.pub3,16,4,15,9,44,14
10.1002-14651858.CD008042.pub3,15,5,6,4,38,1
10.1002-14651858.CD009441.pub2,12,3,22,19,54,13
10.1002-14651858.CD003074.pub3,6,4,7,1,21,10
10.1002-14651858.CD008982.pub2,10,3,19,4,35,6
10.1002-14651858.CD007201.pub3,11,4,18,16,59,13
10.1002-14651858.CD007168.pub3,9,3,10,10,44,3
10.1002-14651858.CD009101.pub3,8,3,0,3,20,4
10.1002-14651858.CD006313.pub3,7,4,6,9,32,10
10.1002-14651858.CD009241.pub3,15,2,8,3,46,4
10.1002-14651858.CD004074.pub3,8,2,7,4,33,2
10.1002-14651858.CD002279.pub2,21,2,24,18,83,22
10.1002-14651858.CD006910.pub2,22,4,20,27,81,20
10.1002-14651858.CD003464.pub2,8,3,7,5,23,7
10.1002-14651858.CD006087.pub3,17,4,20,9,55,14
10.1002-14651858.CD002114.pub2,16,6,8,12,38,10
10.1002-14651858.CD008909.pub2,24,3,18,17,76,16
10.1002-14651858.CD009445.pub2,18,1,24,19,60,27
10.1002-14651858.CD007545.pub2,9,5,9,10,35,14
10.1002-14651858.CD009029.pub2,14,3,23,16,63,10
10.1002-14651858.CD003833.pub4,12,6,13,15,49,21
10.1002-14651858.CD010424.pub2,9,3,15,14,58,12
10.1002-14651858.CD009971.pub2,17,5,20,20,62,13
10.1002-14651858.CD004087.pub2,14,5,21,16,67,10
10.1002-14651858.CD005428.pub2,5,2,6,2,21,3
10.1002-14651858.CD001757.pub4,7,3,8,2,17,7
10.1002-14651858.CD003998.pub3,8,2,6,3,29,12
10.1002-14651858.CD006431.pub3,19,4,16,10,54,6
10.1002-14651858.CD009408.pub2,6,1,5,3,15,9
10.1002-14651858.CD008800.pub2,10,1,7,12,24,9
10.1002-14651858.CD004033.pub3,12,4,13,8,35,13
10.1002-14651858.CD007196.pub3,25,4,16,14,114,23
10.1002-14651858.CD005440.pub3,28,7,19,14,144,45
10.1002-14651858.CD004547.pub2,7,3,4,4,22,0
10.1002-14651858.CD006935.pub2,3,2,2,5,8,8
10.1002-14651858.CD003038.pub2,8,1,4,1,14,9
10.1002-14651858.CD007414.pub3,12,5,15,10,54,27
10.1002-14651858.CD009415.pub2,9,2,9,9,25,7
10.1002-14651858.CD006201.pub3,19,4,19,12,44,10
10.1002-14651858.CD009987.pub2,21,0,18,11,77,16
10.1002-14651858.CD009945.pub2,5,3,4,10,13,4
10.1002-14651858.CD010289.pub2,10,2,9,7,40,6
10.1002-14651858.CD009110.pub3,6,1,0,3,16,4
10.1002-14651858.CD008975.pub2,6,4,5,10,15,4
10.1002-14651858.CD007281.pub2,18,3,16,10,56,7
10.1002-14651858.CD010609,5,0,9,4,20,3
10.1002-14651858.CD010608,10,1,10,5,26,4
10.1002-14651858.CD010610,6,2,4,3,27,3
10.1002-14651858.CD010611,6,2,6,3,27,4
10.1002-14651858.CD005207.pub4,6,2,3,6,30,4
10.1002-14651858.CD010210.pub2,9,2,8,7,32,2
10.1002-14651858.CD007123.pub3,7,5,10,11,41,7
10.1002-14651858.CD005641.pub3,45,9,22,24,152,27
10.1002-14651858.CD005640.pub3,41,8,25,18,153,25
10.1002-14651858.CD009584.pub2,30,6,24,21,95,19
10.1002-14651858.CD001991.pub3,11,1,11,8,44,6
10.1002-14651858.CD009411.pub2,11,2,16,11,50,13
10.1002-14651858.CD008939.pub2,12,5,9,4,44,19
10.1002-14651858.CD004534.pub3,6,1,17,14,32,10
10.1002-14651858.CD008231.pub3,9,3,8,13,30,1
10.1002-14651858.CD000452.pub3,8,1,11,12,18,3
10.1002-14651858.CD005024.pub3,5,2,5,5,15,4
10.1002-14651858.CD006167.pub4,10,0,13,5,31,6
10.1002-14651858.CD007715.pub2,13,3,7,10,44,5
10.1002-14651858.CD008955.pub2,16,3,6,22,58,12
10.1002-14651858.CD009934.pub2,12,1,18,13,41,4
10.1002-14651858.CD002317.pub2,19,2,25,12,70,17
10.1002-14651858.CD006032.pub4,10,2,10,11,44,8
10.1002-14651858.CD004925.pub3,6,1,3,1,27,9
10.1002-14651858.CD004383.pub3,4,0,11,10,30,7
10.1002-14651858.CD003563.pub2,2,0,0,0,11,4
10.1002-14651858.CD007999.pub2,9,1,12,10,23,5
10.1002-14651858.CD002116.pub2,7,3,8,9,28,12
10.1002-14651858.CD001486.pub2,9,4,11,6,50,7
10.1002-14651858.CD006888.pub3,12,1,7,6,23,7
10.1002-14651858.CD001396.pub3,19,1,14,12,52,7
10.1002-14651858.CD006908.pub2,8,7,11,6,34,11
10.1002-14651858.CD008738.pub2,13,0,10,5,24,10
10.1002-14651858.CD005079.pub3,16,4,16,25,46,13
10.1002-14651858.CD005539.pub2,11,2,19,16,44,15
10.1002-14651858.CD009991.pub2,15,6,25,10,47,9
10.1002-14651858.CD004893.pub3,8,5,12,9,36,4
10.1002-14651858.CD003086.pub3,1,1,6,3,16,7
10.1002-14651858.CD007157.pub2,17,1,15,8,41,16
10.1002-14651858.CD008863.pub2,13,1,7,10,30,4
10.1002-14651858.CD008613.pub2,10,0,7,5,34,11
10.1002-14651858.CD003296.pub3,6,2,5,0,18,2
10.1002-14651858.CD007760.pub2,3,2,8,12,40,2
10.1002-14651858.CD009111.pub3,8,2,1,5,22,8
10.1002-14651858.CD008933.pub2,22,5,21,15,46,7
10.1002-14651858.CD004795.pub4,9,3,15,9,37,12
10.1002-14651858.CD001202.pub5,10,8,15,13,39,19
10.1002-14651858.CD001444.pub2,15,2,18,26,62,16
10.1002-14651858.CD009518.pub2,8,1,11,5,27,3
10.1002-14651858.CD009565.pub2,10,2,24,8,43,17
10.1002-14651858.CD009560.pub2,6,2,11,4,27,3
10.1002-14651858.CD010223.pub2,17,0,10,12,48,14
10.1002-14651858.CD009620.pub2,15,0,12,12,58,15
10.1002-14651858.CD001770.pub3,12,3,9,7,27,13
10.1002-14651858.CD008710.pub2,6,6,15,9,37,22
10.1002-14651858.CD010116.pub2,10,1,3,8,23,8
10.1002-14651858.CD009689.pub2,9,4,13,7,34,11
10.1002-14651858.CD009672.pub2,28,1,24,9,108,34
10.1002-14651858.CD009287.pub2,3,0,4,5,10,1
10.1002-14651858.CD009306.pub2,20,4,14,32,73,2
10.1002-14651858.CD005226.pub3,3,1,3,1,13,2
10.1002-14651858.CD008270.pub2,8,3,17,5,38,15
10.1002-14651858.CD009394.pub2,11,4,8,7,24,4
10.1002-14651858.CD003260.pub2,7,1,14,8,36,10
10.1002-14651858.CD006335.pub3,7,3,7,6,18,4
10.1002-14651858.CD009243.pub3,20,3,12,13,55,8
10.1002-14651858.CD004760.pub4,5,0,4,8,24,9
10.1002-14651858.CD009879.pub2,14,3,15,10,41,20
10.1002-14651858.CD008358.pub2,3,3,7,5,20,7
10.1002-14651858.CD004878.pub4,18,2,15,12,30,7
10.1002-14651858.CD001877.pub5,18,9,14,18,37,7
10.1002-14651858.CD000247.pub3,4,3,7,7,26,2
