DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization 
10.1002-14651858.CD003809.pub4,26,8,24,15,141,42
10.1002-14651858.CD012878.pub2,20,2,25,7,103,21
10.1002-14651858.CD013478,6,4,34,17,69,28
10.1002-14651858.CD011116.pub3,15,3,46,19,126,69
10.1002-14651858.CD012530.pub2,16,3,28,20,74,47
10.1002-14651858.CD008900.pub3,29,4,27,19,91,29
10.1002-14651858.CD002842.pub3,11,4,25,20,61,42
10.1002-14651858.CD008858.pub4,17,3,32,17,103,39
10.1002-14651858.CD006401.pub5,25,6,32,14,85,26
10.1002-14651858.CD013090.pub2,23,1,38,24,109,35
10.1002-14651858.CD013145.pub2,7,1,18,10,49,17
10.1002-14651858.CD008502.pub6,12,2,26,19,74,40
10.1002-14651858.CD007647.pub2,5,3,38,12,82,23
10.1002-14651858.CD010592.pub2,23,6,25,22,101,37
10.1002-14651858.CD012236.pub2,22,3,19,14,96,41
10.1002-14651858.CD003698.pub3,7,3,19,11,55,21
10.1002-14651858.CD012340.pub2,19,0,31,24,79,58
10.1002-14651858.CD004659.pub3,30,6,34,24,114,36
10.1002-14651858.CD002295.pub6,16,3,28,19,76,46
10.1002-14651858.CD013149.pub2,19,5,15,15,68,31
10.1002-14651858.CD010736.pub2,10,0,19,14,87,25
10.1002-14651858.CD005068.pub3,38,7,42,17,122,60
10.1002-14651858.CD002312.pub4,15,4,45,19,103,53
10.1002-14651858.CD003871.pub3,28,7,36,26,129,49
10.1002-14651858.CD012659.pub2,14,3,23,11,78,44
10.1002-14651858.CD012888.pub2,12,1,18,13,73,12
10.1002-14651858.CD013124.pub2,16,2,32,17,93,52
10.1002-14651858.CD003999.pub6,15,3,20,27,105,37
10.1002-14651858.CD012262.pub2,8,3,21,22,52,36
10.1002-14651858.CD009902.pub2,13,10,55,19,127,58
10.1002-14651858.CD008360.pub5,7,3,17,11,43,12
10.1002-14651858.CD001417.pub4,15,2,20,19,91,33
10.1002-14651858.CD005015.pub4,26,9,46,17,65,47
10.1002-14651858.CD012936.pub2,10,0,33,25,86,24
10.1002-14651858.CD004154.pub5,26,3,26,13,78,26
10.1002-14651858.CD006611.pub5,17,2,25,24,67,36
10.1002-14651858.CD011420.pub3,25,9,35,21,110,32
10.1002-14651858.CD012310.pub2,20,4,27,31,106,51
10.1002-14651858.CD007618.pub2,53,1,36,29,125,32
10.1002-14651858.CD001233.pub3,23,8,40,15,103,53
10.1002-14651858.CD012959.pub2,20,3,22,14,85,25
10.1002-14651858.CD004507.pub4,37,2,28,21,104,51
10.1002-14651858.CD011688.pub2,18,1,29,12,70,32
10.1002-14651858.CD013015.pub2,21,6,29,23,109,46
10.1002-14651858.CD001908.pub4,19,3,31,17,93,30
10.1002-14651858.CD013447,15,10,37,53,78,46
10.1002-14651858.CD011550.pub2,8,1,17,14,41,10
10.1002-14651858.CD007429.pub3,31,7,38,24,133,68
10.1002-14651858.CD008100.pub2,29,6,39,24,112,38
10.1002-14651858.CD010784.pub3,19,5,36,32,99,35
10.1002-14651858.CD010693.pub5,10,4,33,15,79,28
10.1002-14651858.CD012894.pub2,19,6,43,22,115,34
10.1002-14651858.CD001408.pub2,24,2,48,11,132,45
10.1002-14651858.CD006308.pub4,10,14,21,7,131,34
10.1002-14651858.CD007175.pub5,13,3,20,10,36,14
10.1002-14651858.CD010901.pub3,6,1,27,11,129,70
10.1002-14651858.CD012160.pub2,12,7,35,13,77,27
10.1002-14651858.CD004052.pub2,25,5,52,25,101,48
10.1002-14651858.CD012552.pub2,24,18,38,18,107,47
10.1002-14651858.CD012363.pub2,22,9,37,27,109,36
10.1002-14651858.CD012323.pub2,16,8,38,20,103,54
10.1002-14651858.CD007020.pub4,17,7,45,15,140,57
10.1002-14651858.CD013446,16,11,49,21,87,31
10.1002-14651858.CD003200.pub8,26,9,43,20,130,55
10.1002-14651858.CD011321.pub2,21,2,24,17,102,60
10.1002-14651858.CD008728.pub3,11,4,27,29,131,24
10.1002-14651858.CD012963.pub2,7,3,44,22,70,27
10.1002-14651858.CD013183.pub2,33,10,35,37,134,63
10.1002-14651858.CD012777.pub2,22,5,28,20,84,34
10.1002-14651858.CD010905.pub2,20,7,31,22,100,31
10.1002-14651858.CD005360.pub5,26,0,32,17,82,40
10.1002-14651858.CD003843.pub4,26,9,45,34,143,35
10.1002-14651858.CD013438,24,7,36,35,110,51
10.1002-14651858.CD004849.pub2,27,1,33,18,107,48
10.1002-14651858.CD006924.pub4,21,2,51,22,120,35
10.1002-14651858.CD007235.pub4,17,2,35,18,101,21
10.1002-14651858.CD001860.pub4,30,3,41,22,130,70
10.1002-14651858.CD011055.pub2,20,3,39,22,124,59
10.1002-14651858.CD012177.pub2,30,4,37,37,95,34
10.1002-14651858.CD013201.pub2,5,0,23,10,46,15
10.1002-14651858.CD010546.pub2,6,1,22,8,46,18
10.1002-14651858.CD013435,27,7,33,35,108,44
10.1002-14651858.CD013034.pub2,28,3,31,20,128,51
10.1002-14651858.CD004142.pub4,13,3,36,17,89,45
10.1002-14651858.CD000400.pub4,14,1,27,8,57,19
10.1002-14651858.CD004177.pub2,18,3,28,17,88,49
10.1002-14651858.CD006110.pub5,17,3,18,10,44,17
10.1002-14651858.CD012367.pub2,24,6,31,23,85,54
10.1002-14651858.CD012099.pub2,28,3,47,29,145,43
10.1002-14651858.CD003248.pub4,25,9,46,17,126,26
10.1002-14651858.CD012192.pub2,32,3,32,30,87,30
10.1002-14651858.CD010517.pub3,19,4,26,12,95,24
10.1002-14651858.CD011192.pub3,18,9,45,13,103,53
10.1002-14651858.CD013120.pub2,18,1,25,10,86,34
10.1002-14651858.CD010051.pub2,21,5,43,21,134,31
10.1002-14651858.CD013103.pub2,15,2,37,14,112,42
10.1002-14651858.CD013210.pub2,31,3,32,26,127,44
10.1002-14651858.CD000371.pub7,17,1,37,27,130,50
10.1002-14651858.CD003436.pub4,11,1,21,17,67,28
10.1002-14651858.CD011358.pub3,18,3,33,17,114,25
10.1002-14651858.CD001505.pub5,12,5,16,9,75,25
10.1002-14651858.CD001869.pub9,22,3,39,25,120,26
10.1002-14651858.CD012692.pub2,21,5,52,21,93,53
10.1002-14651858.CD006682.pub6,17,8,18,8,61,27
10.1002-14651858.CD011711.pub2,20,7,42,14,132,39
10.1002-14651858.CD009407.pub3,15,2,16,21,52,19
10.1002-14651858.CD005049.pub5,23,4,32,24,123,53
10.1002-14651858.CD009710.pub3,23,1,29,12,108,41
10.1002-14651858.CD002200.pub4,29,9,32,30,123,26
10.1002-14651858.CD002009.pub7,13,1,17,7,69,25
10.1002-14651858.CD012573.pub3,14,2,38,26,101,34
10.1002-14651858.CD011749.pub2,18,2,39,34,109,42
10.1002-14651858.CD012544.pub2,20,3,30,26,102,45
10.1002-14651858.CD009551.pub4,20,7,36,21,98,31
10.1002-14651858.CD004421.pub3,24,2,31,19,96,17
10.1002-14651858.CD012958.pub2,8,1,19,14,64,34
10.1002-14651858.CD013419,39,1,43,21,99,41
10.1002-14651858.CD011462.pub2,5,4,24,19,95,66
10.1002-14651858.CD012248.pub2,27,7,31,31,94,31
10.1002-14651858.CD012893.pub2,21,0,20,8,59,14
10.1002-14651858.CD012858.pub2,23,7,30,18,117,35
10.1002-14651858.CD006460.pub3,13,0,25,15,66,35
10.1002-14651858.CD013077.pub2,6,1,12,10,27,9
10.1002-14651858.CD002972.pub3,4,1,19,9,39,9
10.1002-14651858.CD009472.pub4,19,3,22,17,101,26
10.1002-14651858.CD009417.pub2,17,2,33,19,76,35
10.1002-14651858.CD013085.pub2,12,3,38,19,91,52
10.1002-14651858.CD004318.pub5,15,2,41,15,104,32
10.1002-14651858.CD013107.pub2,22,3,34,19,97,32
10.1002-14651858.CD012448.pub2,11,4,22,15,76,55
10.1002-14651858.CD009164.pub3,27,11,37,29,108,78
10.1002-14651858.CD001016.pub3,26,5,39,27,107,31
10.1002-14651858.CD012736.pub2,10,2,22,10,50,25
10.1002-14651858.CD012731.pub2,10,2,16,10,78,37
10.1002-14651858.CD012116.pub2,24,2,24,24,71,29
10.1002-14651858.CD006869.pub3,17,6,21,24,94,34
10.1002-14651858.CD012379.pub2,20,2,34,14,84,33
10.1002-14651858.CD010233.pub3,30,3,32,10,120,37
10.1002-14651858.MR000047.pub2,12,2,23,15,97,10
10.1002-14651858.CD006570.pub3,13,2,30,39,62,24
10.1002-14651858.CD013047.pub2,29,4,38,16,160,38
10.1002-14651858.CD012969.pub2,6,0,25,13,56,13
10.1002-14651858.CD011871.pub2,28,3,36,21,100,30
10.1002-14651858.CD012760.pub2,18,0,41,25,86,36
10.1002-14651858.CD002217.pub3,18,5,35,25,114,36
10.1002-14651858.CD011959.pub2,15,2,31,21,111,33
10.1002-14651858.CD012235.pub2,30,5,40,20,134,45
10.1002-14651858.CD006936.pub4,25,1,27,28,113,43
10.1002-14651858.CD010461.pub3,29,6,33,25,111,46
10.1002-14651858.CD006843.pub3,25,5,26,16,85,23
10.1002-14651858.CD008873.pub4,23,12,46,19,117,52
10.1002-14651858.CD012412.pub3,11,0,25,10,43,16
10.1002-14651858.CD012886.pub2,21,18,39,28,109,40
10.1002-14651858.CD004477.pub3,15,6,43,35,114,53
10.1002-14651858.CD012711.pub2,24,4,47,21,157,17
10.1002-14651858.CD013067.pub2,26,2,36,31,107,30
10.1002-14651858.CD001871.pub4,25,8,34,32,113,28
10.1002-14651858.CD001198.pub5,10,2,14,14,37,10
10.1002-14651858.CD004080.pub4,29,6,35,22,105,51
10.1002-14651858.CD012636.pub2,18,2,35,23,101,36
10.1002-14651858.CD012128.pub2,25,5,49,23,137,61
10.1002-14651858.CD012247.pub2,12,9,33,26,86,32
10.1002-14651858.CD002971.pub5,5,3,32,8,63,20
10.1002-14651858.CD012764.pub2,22,6,46,37,124,47
10.1002-14651858.CD001911.pub4,26,9,45,32,131,46
10.1002-14651858.CD004307.pub6,18,1,31,20,105,22
10.1002-14651858.CD004204.pub3,11,6,26,16,60,25
10.1002-14651858.CD010891.pub2,28,4,27,27,108,39
10.1002-14651858.CD011972.pub2,24,9,46,22,118,74
10.1002-14651858.CD005027.pub5,24,10,59,16,119,36
10.1002-14651858.CD013038.pub2,16,6,45,18,112,44
10.1002-14651858.CD008036.pub5,19,4,23,11,71,25
10.1002-14651858.CD009692.pub2,19,3,25,18,66,23
10.1002-14651858.CD009058.pub3,26,1,36,16,92,34
10.1002-14651858.CD012937.pub2,12,8,35,16,134,61
10.1002-14651858.CD012940.pub2,16,6,39,15,95,34
10.1002-14651858.CD000366.pub4,18,4,36,15,91,27
10.1002-14651858.CD008618.pub3,23,4,50,23,131,50
10.1002-14651858.CD012598.pub2,11,6,18,11,49,23
10.1002-14651858.CD012943.pub2,30,3,37,17,99,32
10.1002-14651858.CD011156.pub2,28,2,46,33,99,37
10.1002-14651858.CD012546.pub2,12,4,48,27,121,24
10.1002-14651858.CD001915.pub6,27,4,26,25,82,23
10.1002-14651858.CD012295.pub2,28,2,41,35,144,62
10.1002-14651858.CD007689.pub4,21,7,34,29,70,45
10.1002-14651858.CD012582.pub2,13,1,23,12,72,13
10.1002-14651858.CD011785.pub2,16,3,28,13,98,47
10.1002-14651858.CD012150.pub2,21,4,52,15,99,40
10.1002-14651858.CD012806.pub2,36,8,62,24,211,52
10.1002-14651858.CD013135.pub2,30,16,67,26,116,49
10.1002-14651858.CD007644.pub3,3,0,16,6,37,14
10.1002-14651858.CD012900.pub2,7,5,28,12,47,30
10.1002-14651858.CD004039.pub2,12,3,38,25,104,27
10.1002-14651858.CD007263.pub3,14,6,20,19,88,33
10.1002-14651858.CD011009.pub2,14,9,40,22,88,42
10.1002-14651858.CD010541.pub3,25,4,38,29,161,51
10.1002-14651858.CD000125.pub5,25,9,39,29,89,61
10.1002-14651858.CD013106.pub2,24,5,34,35,105,35
10.1002-14651858.CD012065.pub3,34,9,44,27,145,38
10.1002-14651858.CD008223.pub3,11,3,36,20,105,44
10.1002-14651858.CD008414.pub3,23,1,23,10,152,41
10.1002-14651858.CD012673.pub2,10,2,20,16,69,33
10.1002-14651858.CD008215.pub3,18,1,30,17,116,18
10.1002-14651858.CD012941.pub2,16,1,26,11,78,39
10.1002-14651858.CD010678.pub3,11,3,24,12,66,28
10.1002-14651858.CD009354.pub5,30,3,26,22,85,33
10.1002-14651858.CD012427.pub2,23,3,38,22,92,29
10.1002-14651858.CD002253.pub4,35,8,37,15,109,59
10.1002-14651858.CD012962.pub2,10,3,19,16,75,27
10.1002-14651858.CD011271.pub3,8,5,37,21,106,32
10.1002-14651858.CD009955.pub3,10,1,30,23,85,39
10.1002-14651858.CD012334.pub2,9,0,41,26,92,23
10.1002-14651858.CD011695.pub2,28,2,69,13,128,60
10.1002-14651858.CD009912.pub2,24,7,34,11,102,43
10.1002-14651858.CD011265.pub2,28,3,45,17,113,45
10.1002-14651858.CD001008.pub3,26,2,33,26,99,38
10.1002-14651858.CD012392.pub2,13,8,78,58,121,30
10.1002-14651858.CD012292.pub2,24,2,48,48,131,49
10.1002-14651858.CD003506.pub2,8,10,23,24,82,26
10.1002-14651858.CD010126.pub2,15,1,25,14,96,20
10.1002-14651858.CD011751.pub3,16,4,20,21,57,22
10.1002-14651858.CD002034.pub2,16,1,15,13,48,24
10.1002-14651858.CD009670.pub4,19,2,29,20,92,28
10.1002-14651858.CD009245.pub3,23,6,24,22,75,19
10.1002-14651858.CD000028.pub3,13,0,45,12,92,42
10.1002-14651858.CD013171.pub2,14,2,47,10,136,42
10.1002-14651858.CD013163.pub2,16,2,45,11,137,49
10.1002-14651858.CD012902.pub2,18,6,19,19,89,32
10.1002-14651858.CD012352.pub2,29,3,43,20,114,35
10.1002-14651858.CD001026.pub2,24,4,32,18,129,40
10.1002-14651858.CD004048.pub4,27,5,42,19,87,46
10.1002-14651858.CD012628.pub2,20,2,50,27,106,32
10.1002-14651858.CD004680.pub3,15,5,31,8,78,54
10.1002-14651858.CD009903.pub3,24,2,33,27,85,25
10.1002-14651858.CD004969.pub5,16,3,13,14,64,18
10.1002-14651858.CD011320.pub4,36,9,56,22,124,76
10.1002-14651858.CD005522.pub3,17,1,30,19,159,48
10.1002-14651858.CD011399.pub2,17,6,21,25,71,29
10.1002-14651858.CD012625.pub2,22,5,30,7,82,41
10.1002-14651858.CD012832.pub2,16,11,28,21,116,57
10.1002-14651858.CD011270.pub3,14,2,33,23,116,37
10.1002-14651858.CD013340,30,7,68,28,111,52
10.1002-14651858.CD013024.pub2,24,1,36,19,107,44
10.1002-14651858.CD010455.pub3,20,10,47,21,158,90
10.1002-14651858.CD012578.pub2,12,6,35,27,82,23
10.1002-14651858.CD008388.pub3,21,6,43,20,109,51
10.1002-14651858.CD009613.pub4,30,4,29,21,93,29
10.1002-14651858.CD012845.pub2,13,2,24,9,51,17
10.1002-14651858.CD009760.pub4,16,5,22,17,105,47
10.1002-14651858.CD012855.pub2,25,5,43,15,95,61
10.1002-14651858.CD010127.pub2,20,9,28,24,84,62
10.1002-14651858.CD001287.pub6,32,7,38,25,131,46
10.1002-14651858.CD010919.pub2,22,8,51,34,109,55
10.1002-14651858.CD012399.pub2,15,8,18,14,74,22
10.1002-14651858.CD013160.pub2,8,3,14,18,66,27
10.1002-14651858.CD009000.pub3,19,6,62,18,108,47
10.1002-14651858.CD013000.pub2,12,4,27,16,52,23
10.1002-14651858.CD012245.pub2,35,5,42,13,145,35
10.1002-14651858.CD013098.pub2,15,2,37,27,160,82
10.1002-14651858.CD012533.pub2,28,10,48,22,124,42
10.1002-14651858.CD011150.pub2,9,1,12,9,22,7
10.1002-14651858.CD013336,13,8,28,28,126,26
10.1002-14651858.CD007138.pub4,6,1,27,6,47,16
10.1002-14651858.CD010068.pub2,17,5,34,18,106,46
10.1002-14651858.CD004962.pub4,28,4,39,25,129,85
10.1002-14651858.CD009219.pub5,25,4,52,26,122,40
10.1002-14651858.CD007231.pub3,15,1,32,16,78,27
10.1002-14651858.CD012611.pub3,9,0,51,21,112,46
10.1002-14651858.CD002850.pub4,20,3,26,19,85,25
10.1002-14651858.CD010990.pub2,21,2,33,18,100,47
10.1002-14651858.CD012785.pub2,26,3,58,9,124,36
10.1002-14651858.CD004780.pub4,33,6,28,37,134,32
10.1002-14651858.CD012915.pub2,13,1,18,8,58,21
10.1002-14651858.CD011811.pub2,16,9,18,27,90,35
10.1002-14651858.CD004827.pub5,27,3,23,11,131,47
10.1002-14651858.CD012191.pub2,15,2,35,15,101,28
10.1002-14651858.CD001808.pub3,22,11,31,16,106,36
10.1002-14651858.CD011337.pub2,19,4,36,22,74,30
10.1002-14651858.CD004055.pub2,35,5,29,18,124,39
10.1002-14651858.CD012663.pub2,6,5,33,19,120,38
10.1002-14651858.CD012442.pub2,15,1,20,12,51,16
10.1002-14651858.CD009487.pub3,10,1,28,9,60,37
10.1002-14651858.CD011903.pub2,10,9,29,26,91,34
10.1002-14651858.CD013315,20,4,36,47,135,50
10.1002-14651858.CD009537.pub3,24,4,35,26,109,52
10.1002-14651858.CD012725.pub2,11,6,30,26,80,23
10.1002-14651858.CD007019.pub3,21,3,36,30,88,30
10.1002-14651858.CD004317.pub5,34,12,43,18,152,73
10.1002-14651858.CD011408.pub2,25,4,18,28,78,40
10.1002-14651858.CD011875.pub2,14,2,25,17,98,18
10.1002-14651858.CD011385.pub3,15,3,51,12,106,21
10.1002-14651858.CD013308,23,4,33,29,129,46
10.1002-14651858.CD009876.pub4,10,3,21,13,49,28
10.1002-14651858.CD012368.pub2,15,1,22,11,67,57
10.1002-14651858.CD008123.pub4,12,1,27,12,71,41
10.1002-14651858.CD012807.pub2,11,2,6,7,34,8
10.1002-14651858.CD012856.pub2,18,10,27,23,88,27
10.1002-14651858.CD010412.pub2,13,7,50,51,113,38
10.1002-14651858.CD008205.pub3,14,1,30,15,114,41
10.1002-14651858.CD011422.pub2,28,9,35,19,108,33
10.1002-14651858.CD012680.pub2,35,2,36,8,111,26
10.1002-14651858.CD007646.pub3,9,1,17,13,90,33
10.1002-14651858.CD013283.pub2,16,5,29,10,128,61
10.1002-14651858.CD012018.pub2,22,14,48,12,91,41
10.1002-14651858.CD001511.pub4,23,7,39,31,118,35
10.1002-14651858.CD011427.pub2,24,9,54,32,127,27
10.1002-14651858.CD011541.pub2,24,2,54,33,100,31
10.1002-14651858.CD012044.pub2,16,2,23,17,76,28
10.1002-14651858.CD005351.pub4,13,2,16,11,67,30
10.1002-14651858.CD010880.pub2,14,0,32,22,72,23
10.1002-14651858.CD011890.pub3,17,4,33,24,131,31
10.1002-14651858.CD013089.pub2,22,5,37,34,104,46
10.1002-14651858.CD010528.pub4,19,3,47,32,112,30
10.1002-14651858.CD011118.pub3,33,5,41,44,117,53
10.1002-14651858.CD000198.pub3,26,6,40,22,130,33
10.1002-14651858.CD001534.pub4,29,7,32,13,117,45
10.1002-14651858.CD004149.pub3,24,0,27,13,91,41
10.1002-14651858.CD012212.pub2,12,4,23,13,60,36
10.1002-14651858.CD012743.pub2,20,4,29,27,113,46
10.1002-14651858.CD010677.pub2,19,3,30,18,120,35
10.1002-14651858.CD007506.pub4,8,4,30,11,50,43
10.1002-14651858.CD011518.pub2,14,7,26,18,126,47
10.1002-14651858.CD004705.pub5,10,1,23,12,96,35
10.1002-14651858.CD013069.pub2,21,5,46,45,146,49
10.1002-14651858.CD012387.pub2,23,5,44,29,127,33
10.1002-14651858.CD009786.pub3,14,5,18,18,73,16
10.1002-14651858.CD003154.pub6,30,10,36,21,148,47
10.1002-14651858.CD012836.pub2,20,4,59,25,121,45
10.1002-14651858.CD011000.pub3,14,2,25,17,85,19
10.1002-14651858.CD011847.pub2,34,3,26,20,102,46
10.1002-14651858.CD003690.pub4,13,16,28,10,96,31
10.1002-14651858.CD009031.pub2,14,2,27,16,101,55
10.1002-14651858.CD012287.pub2,14,1,30,12,80,34
10.1002-14651858.CD012449.pub2,16,12,57,39,114,48
10.1002-14651858.CD011268.pub3,10,9,34,20,99,34
10.1002-14651858.CD009660.pub4,15,10,40,25,94,50
10.1002-14651858.CD011269.pub3,9,2,35,23,108,38
10.1002-14651858.CD012064.pub2,6,0,14,7,37,12
10.1002-14651858.CD004905.pub6,17,2,45,34,120,48
10.1002-14651858.CD011671.pub2,30,6,22,13,86,38
10.1002-14651858.CD010748.pub2,5,11,34,19,157,38
10.1002-14651858.CD009825.pub3,16,2,53,13,116,69
10.1002-14651858.CD012278.pub2,19,5,28,23,81,31
10.1002-14651858.CD012279.pub2,21,5,32,23,95,33
10.1002-14651858.CD012473.pub2,14,4,25,27,89,36
10.1002-14651858.MR000041.pub2,14,1,35,11,66,15
10.1002-14651858.CD008944.pub3,21,7,45,25,149,73
10.1002-14651858.CD012223.pub2,31,5,39,18,126,27
10.1002-14651858.CD009562.pub2,28,4,26,18,122,46
10.1002-14651858.CD010778.pub2,25,6,27,25,102,57
10.1002-14651858.CD012347.pub2,21,5,39,26,125,50
10.1002-14651858.CD012930.pub2,21,2,38,22,112,35
10.1002-14651858.CD010355.pub3,21,2,29,19,88,34
10.1002-14651858.CD010526.pub3,16,0,26,14,76,26
10.1002-14651858.CD011571.pub2,26,0,45,20,133,50
10.1002-14651858.CD007868.pub3,24,2,34,16,129,43
10.1002-14651858.CD005139.pub4,13,2,42,22,123,44
10.1002-14651858.CD011380.pub2,28,6,50,20,137,43
10.1002-14651858.CD011121.pub2,24,4,24,22,95,26
10.1002-14651858.CD008018.pub3,21,3,41,18,146,60
10.1002-14651858.CD012164.pub2,32,1,39,19,108,43
10.1002-14651858.CD012521.pub2,7,0,17,11,57,16
10.1002-14651858.CD012120.pub2,14,5,28,16,96,21
10.1002-14651858.CD006715.pub3,15,9,37,10,106,44
10.1002-14651858.CD012668.pub2,26,1,32,22,128,59
10.1002-14651858.CD011436.pub3,23,4,33,16,100,45
10.1002-14651858.CD004500.pub3,6,5,20,14,64,26
10.1002-14651858.CD005253.pub3,6,2,26,12,57,28
10.1002-14651858.CD013273,14,0,43,18,112,42
10.1002-14651858.CD012741.pub2,13,0,20,11,44,17
10.1002-14651858.CD010406.pub3,21,1,31,29,106,21
10.1002-14651858.CD012305.pub2,16,10,36,27,70,38
10.1002-14651858.CD007857.pub3,31,7,30,18,111,32
10.1002-14651858.CD012240.pub2,9,4,13,9,71,27
10.1002-14651858.CD001532.pub5,15,4,39,8,111,54
10.1002-14651858.CD012704.pub2,26,2,39,24,123,36
10.1002-14651858.CD013272,17,5,28,20,77,45
10.1002-14651858.CD011433.pub2,22,0,16,9,86,49
10.1002-14651858.CD012818.pub2,25,4,54,17,139,46
10.1002-14651858.CD012873.pub2,17,1,23,11,101,46
10.1002-14651858.CD012244.pub2,16,5,13,15,98,34
10.1002-14651858.CD012071.pub2,14,3,29,19,80,44
10.1002-14651858.CD007412.pub5,25,9,34,26,138,52
10.1002-14651858.CD013143.pub2,12,9,25,22,110,61
10.1002-14651858.CD001928.pub3,6,2,20,14,57,15
10.1002-14651858.CD009824.pub4,14,6,20,10,41,10
10.1002-14651858.CD011828.pub2,19,3,32,13,106,62
10.1002-14651858.CD010734.pub2,21,0,51,23,119,56
10.1002-14651858.CD012357.pub2,23,7,28,18,87,34
10.1002-14651858.CD012828.pub2,9,4,14,12,66,22
10.1002-14651858.CD012685.pub2,17,4,26,19,85,24
10.1002-14651858.CD000154.pub3,31,3,44,22,100,37
10.1002-14651858.CD012839.pub2,20,2,23,10,131,29
10.1002-14651858.CD012730.pub2,27,2,35,11,130,27
10.1002-14651858.CD006642.pub3,9,2,12,12,49,22
10.1002-14651858.CD012703.pub2,15,10,23,26,86,26
10.1002-14651858.CD006542.pub3,26,3,26,13,79,22
10.1002-14651858.CD004462.pub4,16,8,29,15,132,69
10.1002-14651858.CD011807.pub2,11,3,21,16,73,36
10.1002-14651858.CD007131.pub4,17,3,27,25,98,63
10.1002-14651858.CD011724.pub3,8,1,24,8,68,27
10.1002-14651858.CD009009.pub3,8,1,25,12,35,10
10.1002-14651858.CD009218.pub3,27,5,46,21,104,57
10.1002-14651858.CD012621.pub2,25,4,42,20,128,29
10.1002-14651858.CD006471.pub4,22,3,41,19,95,74
10.1002-14651858.CD012424.pub2,20,5,37,15,135,39
10.1002-14651858.CD009075.pub3,22,9,28,32,89,39
10.1002-14651858.CD009768.pub2,30,7,40,23,133,44
10.1002-14651858.CD011101.pub2,19,11,44,13,118,62
10.1002-14651858.CD003331.pub5,13,9,30,26,102,45
10.1002-14651858.CD008940.pub3,27,1,33,8,82,45
10.1002-14651858.CD011651.pub2,24,8,35,31,145,72
10.1002-14651858.CD012510.pub2,14,3,38,15,110,34
10.1002-14651858.CD010871.pub2,30,6,42,24,98,39
10.1002-14651858.CD011231.pub2,8,1,14,10,61,28
10.1002-14651858.CD012041.pub2,8,1,34,18,69,34
10.1002-14651858.CD007798.pub5,31,6,35,23,100,69
10.1002-14651858.CD007076.pub3,12,4,39,6,108,57
10.1002-14651858.CD009363.pub3,24,9,38,23,105,57
10.1002-14651858.CD012167.pub2,25,8,40,31,140,48
10.1002-14651858.CD001501.pub5,21,4,45,27,102,78
10.1002-14651858.CD010827.pub2,13,3,50,24,79,39
10.1002-14651858.CD001324.pub6,46,7,30,16,97,32
10.1002-14651858.CD012483.pub2,17,1,28,13,75,33
10.1002-14651858.CD011825.pub2,31,7,47,23,114,38
10.1002-14651858.CD012722.pub2,19,1,36,21,104,32
10.1002-14651858.CD006583.pub5,30,1,46,12,101,34
10.1002-14651858.CD005619.pub3,22,0,36,21,139,43
10.1002-14651858.CD003179.pub2,13,5,30,20,115,33
